Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp20-4b250s1-autoA-GBvid731d2t1295ekv -FyshermansKey-ios-F35_GBvid731d2t1295ekv _FyshermansKey_cxrDBdw8,156,151,0.9679,1,0.0066,2,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp20-4b250s1-autoA-GBvid731d2t1295ekv-FyshermansKey-ios-F35_GBvid731d2t1295ekv_FyshermansKey_cxrDBdw8,1450,1351,0.9317,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp3-4b250s1-autoA-GBvid601d1t670ekvn2-FyshermansKey-ios-F35_GBvid601d1t670ekvn2_FyshermansKey_cxrDBdw8,1023,1011,0.9883,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp4-4b250s1-autoA-GBvid601d1t670ekvn2 -FyshermansKey-ios-F35_GBvid601d1t670ekvn2 _FyshermansKey_cxrDBdw8,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp4-4b250s1-autoA-GBvid601d1t670ekvn2-FyshermansKey-ios-F35_GBvid601d1t670ekvn2_FyshermansKey_cxrDBdw8,9342,8621,0.9228,7,0.0008,12,0,0.0000,200.0000,N/A,N/A,28.5714,N/A,6,6,0.0,1,1,200.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp5-4b250s1-autoA-GBspy700d10t1314ekv -FyshermansKey-ios-F35_GBspy700d10t1314ekv _FyshermansKey_cxrDBdw8,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp5-4b250s1-autoA-GBspy700d10t1314ekv-FyshermansKey-ios-F35_GBspy700d10t1314ekv_FyshermansKey_cxrDBdw8,17564,15620,0.8893,21,0.0013,36,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,11,11,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp6-4b250s1-autoA-GBspy700d10t1314ekv-FyshermansKey-ios-F35_GBspy700d10t1314ekv_FyshermansKey_cxrDBdw8,850,834,0.9812,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp7-4b250s1-autoA-GBspy700d10t1314ekv -FyshermansKey-ios-F35_GBspy700d10t1314ekv _FyshermansKey_cxrDBdw8,14,14,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp7-4b250s1-autoA-GBspy700d10t1314ekv-FyshermansKey-ios-F35_GBspy700d10t1314ekv_FyshermansKey_cxrDBdw8,2883,2838,0.9844,2,0.0007,4,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,1,1,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp8-4b250s1-autoA-GBspy700d10t1314ekv -FyshermansKey-ios-F35_GBspy700d10t1314ekv _FyshermansKey_cxrDBdw8,17,16,0.9412,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp8-4b250s1-autoA-GBspy700d10t1314ekv-FyshermansKey-ios-F35_GBspy700d10t1314ekv_FyshermansKey_cxrDBdw8,23872,20900,0.8755,22,0.0011,40,0,0.0000,200.0000,N/A,N/A,9.0909,N/A,13,13,0.0,1,1,200.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM13_Moloco_OPD-Traff-GB-split-split-adsKSD1-camp9-4b250s1-autoA-GBvid731d7t670bevn1-FyshermansKey-ios-F35_GBvid731d7t670bevn1_FyshermansKey_cxrDBdw8,27067,23621,0.8727,13,0.0006,24,0,0.0000,200.0000,N/A,N/A,15.3846,N/A,8,8,0.0,1,1,200.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM30_8yDgz5BQ_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,315,127,0.4032,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,PM47_BdCWHBjn_fishing_MountQuizmore_2910,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,168727,107015,0.6342,541,0.0051,1039,4,0.0074,0.0000,N/A,N/A,0.0000,N/A,277,278,0.0,35,35,0.0,id6751264734,Fyshermans Key,ios,geo_report
UK,None,moloco_int,{{campaign.title}},1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OMA10_zqQc4sr8_ALX_slo3_sub5,2,3,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OMA10_zqQc4sr8_ALX_slo4_sub5,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OMA10_zqQc4sr8_ALX_slot1_sub5,2,4,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OMA10_zqQc4sr8_ALX_slot2_sub5,2,4,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OMA2_6881914dda83a22af515227a_fisherapp_mol_app,59,95,1.6102,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,OPD-Moloco-GB-split-HP-adsONM1-camp205-2Eb250s1-Auto-gbvid601d16t670yuv-FyshermansKey-ios-C8,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp268-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp269-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,2,4,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp30-4Eb350s1-Auto-GBvid601d1t670zzv-FyshermansKey-ios-Y1_GBvid601d1t670zzv_FyshermansKey_Bj4QhnP6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp31-4Eb350s1-Auto-GBvid731d7t670ekv-FyshermansKey-ios-Y1_GBvid731d7t670ekv_FyshermansKey_Bj4QhnP6,2,12,6.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp32-4Eb350s1-Auto-GBvid731d23t669aaov-FyshermansKey-ios-Y1_GBvid731d23t669aaov_FyshermansKey_Bj4QhnP6,2,4,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp33-4Eb350s1-Auto-GBvid731d23t669ekv-FyshermansKey-ios-Y1_GBvid731d23t669ekv_FyshermansKey_Bj4QhnP6,2,7,3.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp36-4Eb250s1-Auto-GBimg708d36t1110ek-FyshermansKey-ios-Y1_GBimg708d36t1110ek_FyshermansKey_Bj4QhnP6,4,7,1.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp37-4Eb250s1-Auto-gbspyimg708d25t628be-FyshermansKey-ios-Y1_gbspyimg708d25t628be_FyshermansKey_Bj4QhnP6,5,6,1.2000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp38-4Eb250s1-Auto-GBimg710d3t1122zz-FyshermansKey-ios-Y1_GBimg710d3t1122zz_FyshermansKey_Bj4QhnP6,21,10,0.4762,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp39-4Eb250s1-Auto-gbspyimg708d80t670be-FyshermansKey-ios-Y1_gbspyimg708d80t670be_FyshermansKey_Bj4QhnP6,7,7,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp40-4Eb250s1-Auto-GBimg710d1t1110ek-FyshermansKey-ios-Y1_GBimg710d1t1110ek_FyshermansKey_Bj4QhnP6,8,10,1.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp41-4Eb250s1-Auto-GBspyimg708d82t670aac-FyshermansKey-ios-Y1_GBspyimg708d82t670aac_FyshermansKey_Bj4QhnP6,34,5,0.1471,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp42-4Eb250s1-Auto-gbimg708d5t670ek-FyshermansKey-ios-Y1_gbimg708d5t670ek_FyshermansKey_Bj4QhnP6,5,8,1.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp43-4Eb250s1-Auto-GBimg710d1t681cl-FyshermansKey-ios-Y1_GBimg710d1t681cl_FyshermansKey_Bj4QhnP6,55,6,0.1091,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp44-4Eb250s1-Auto-GBimg708d36t1110amx-FyshermansKey-ios-Y1_GBimg708d36t1110amx_FyshermansKey_Bj4QhnP6,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp48-4Eb250s1-Auto-GBimg708d10t670be-FyshermansKey-ios-Y1_GBimg708d10t670be_FyshermansKey_Bj4QhnP6,5,8,1.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp49-4Eb250s1-Auto-gbspyimg708d18t681ek-FyshermansKey-ios-Y1_gbspyimg708d18t681ek_FyshermansKey_Bj4QhnP6,10,6,0.6000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp51-4Eb250s1-Auto-GBimg708d13t1135be-FyshermansKey-ios-Y1_GBimg708d13t1135be_FyshermansKey_Bj4QhnP6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp53-4Eb250s1-Auto-gbimg708d4tt1295zp-FyshermansKey-ios-Y1_gbimg708d4tt1295zp_FyshermansKey_Bj4QhnP6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp54-4Eb250s1-Auto-GBimg708d4t1122adx-FyshermansKey-ios-Y1_GBimg708d4t1122adx_FyshermansKey_Bj4QhnP6,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp63-4Mb250s1-Auto-gbvid700d38t669yuv-FyshermansKey-ios-Y1_gbvid700d38t669yuv_FyshermansKey_Bj4QhnP6,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp77-2Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp81-2Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,N/A,4,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp85-2Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp90-4Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4,12,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp110-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp122-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp147-2Db250s1-Auto-gbvid731d21t628bev-FyshermansKey-ios-C8_gbvid731d21t628bev_FyshermansKey_Z6FBp8,5,1,0.2000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp173-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp174-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp176-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp177-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,4,7,1.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,7,4,0.5714,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,9,7,0.7778,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp180-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp181-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,10,9,0.9000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp188-2Eb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp189-2Eb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,2,3,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp196-4Mb400s1-Auto-gbimg708d36t1110ek-FyshermansKey-ios-C8_gbimg708d36t1110ek_FyshermansKey_Z6FBp8,6,9,1.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp197-4Mb400s1-Auto-gbimg710d3t1122zz-FyshermansKey-ios-C8_gbimg710d3t1122zz_FyshermansKey_Z6FBp8,6,10,1.6667,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp198-2Eb250s1-Auto-gbvid601d10t670yuv-FyshermansKey-ios-C8_gbvid601d10t670yuv_FyshermansKey_Z6FBp8,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp199-2Eb250s1-Auto-gbvid601d10t670yuv-FyshermansKey-ios-C8_gbvid601d10t670yuv_FyshermansKey_Z6FBp8,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp200-2Eb250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp201-2Eb250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,N/A,3,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp202-2Eb250s1-Auto-gbvid700d41t1080aenv-FyshermansKey-ios-C8_gbvid700d41t1080aenv_FyshermansKey_Z6FBp8,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp203-2Eb250s1-Auto-gbvid700d41t1080aenv-FyshermansKey-ios-C8_gbvid700d41t1080aenv_FyshermansKey_Z6FBp8,1,3,3.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp204-2Eb250s1-Auto-gbvid601d16t670yuv-FyshermansKey-ios-C8_gbvid601d16t670yuv_FyshermansKey_Z6FBp8,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
US,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp209-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
