Date,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Cost,Average eCPI,app_id,app_name,app_platform
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,1501,1468,0.9780,2,0.0014,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp271-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,5785,3550,0.6137,17,0.0048,32,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp273-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4117,2603,0.6323,10,0.0038,20,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp275-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4477,2779,0.6207,7,0.0025,14,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp280-4Eb1500s1o11-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,880,603,0.6852,4,0.0066,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp225-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,697,333,0.4778,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp252-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,99,61,0.6162,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp253-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,129,61,0.4729,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp254-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,1362,1104,0.8106,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp255-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,3382,2900,0.8575,3,0.0010,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-21,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,3272,3190,0.9749,4,0.0013,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,Organic,None,N/A,N/A,N/A,10,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp90-4Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,504,500,0.9921,1,0.0020,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,2770,2700,0.9747,8,0.0030,17,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,3712,3630,0.9779,8,0.0022,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,3987,3889,0.9754,3,0.0008,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp232-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,9811,9557,0.9741,6,0.0006,13,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp259-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,275,267,0.9709,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,2978,2893,0.9715,9,0.0031,16,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp271-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,6313,4101,0.6496,10,0.0024,18,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp273-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4983,3211,0.6444,10,0.0031,20,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp275-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4974,3200,0.6433,7,0.0022,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp286-4Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,387,251,0.6486,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp225-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,11920,5921,0.4967,9,0.0015,16,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp255-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,5299,5035,0.9502,8,0.0016,14,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp257-2Db250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,1293,1286,0.9946,2,0.0016,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp258-2Db250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,518,492,0.9498,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp260-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,3060,3044,0.9948,2,0.0007,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp261-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,3103,2974,0.9584,6,0.0020,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-22,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,3181,2998,0.9425,5,0.0017,9,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,Organic,None,N/A,N/A,N/A,10,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,OMA10_zqQc4sr8_ALX_slo3_sub5,505,189,0.3743,3,0.0159,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,OMA10_zqQc4sr8_ALX_slo4_sub5,575,235,0.4087,4,0.0170,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,OMA10_zqQc4sr8_ALX_slot1_sub5,566,212,0.3746,2,0.0094,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,OMA10_zqQc4sr8_ALX_slot2_sub5,580,223,0.3845,3,0.0135,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp90-4Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,2309,2271,0.9835,5,0.0022,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,209,203,0.9713,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,890,872,0.9798,2,0.0023,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,237,235,0.9916,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp232-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,1095,1072,0.9790,2,0.0019,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,342,337,0.9854,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp271-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4568,3940,0.8625,13,0.0033,26,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp273-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,6354,5442,0.8565,3,0.0006,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp275-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4299,3707,0.8623,5,0.0013,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp286-4Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,2,2,1.0000,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp225-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,468,405,0.8654,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp255-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,457,453,0.9912,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp260-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,272,272,1.0000,1,0.0037,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp261-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,750,738,0.9840,1,0.0014,3,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-23,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,3153,3085,0.9784,6,0.0019,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,Organic,None,N/A,N/A,N/A,12,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,OMA10_zqQc4sr8_ALX_slo3_sub5,576,230,0.3993,3,0.0130,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,OMA10_zqQc4sr8_ALX_slo4_sub5,733,281,0.3834,4,0.0142,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,OMA10_zqQc4sr8_ALX_slot1_sub5,599,211,0.3523,1,0.0047,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,OMA10_zqQc4sr8_ALX_slot2_sub5,826,312,0.3777,4,0.0128,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,3053,2985,0.9777,2,0.0007,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,6698,6553,0.9784,12,0.0018,22,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,2781,2717,0.9770,2,0.0007,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp232-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,6421,6128,0.9544,2,0.0003,5,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,2024,1992,0.9842,3,0.0015,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp262-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,495,491,0.9919,1,0.0020,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp263-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,1213,1188,0.9794,2,0.0017,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp266-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,680,675,0.9926,2,0.0030,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp267-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,559,550,0.9839,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp271-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,6884,6073,0.8822,9,0.0015,18,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp273-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4767,4138,0.8681,9,0.0022,18,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp275-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,4495,3958,0.8805,5,0.0013,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp290-2Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,3125,2020,0.6464,3,0.0015,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp291-2Eb350s4o1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,1108,710,0.6408,1,0.0014,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp225-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,5523,5407,0.9790,2,0.0004,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp255-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,2392,2356,0.9849,2,0.0008,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp260-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,1908,1901,0.9963,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsRNM1-camp261-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,2240,2206,0.9848,4,0.0018,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-24,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,2648,2584,0.9758,4,0.0015,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,Organic,None,N/A,N/A,N/A,13,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,4542,4455,0.9808,4,0.0009,9,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,8787,8588,0.9774,11,0.0013,22,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,7163,7012,0.9789,4,0.0006,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp232-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,19320,17327,0.8968,5,0.0003,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,4525,4402,0.9728,5,0.0011,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp261-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,857,832,0.9708,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp262-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,2054,2044,0.9951,2,0.0010,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp263-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,4349,4259,0.9793,3,0.0007,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp264-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,753,732,0.9721,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp265-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,611,606,0.9918,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp266-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,1926,1911,0.9922,1,0.0005,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp268-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,939,933,0.9936,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp271-4Eb350s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,8964,7886,0.8797,11,0.0014,22,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp273-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,6437,5642,0.8765,7,0.0012,11,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-10-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsPRM1-camp275-4Eb250s1-Auto-creogroup-FyshermansKey-ios-Y1_creogroup_FyshermansKey_Bj4QhnP6,6021,5291,0.8788,7,0.0013,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
